 2.18000000e-01  2.18000000e-01  2.18000000e-01  9.49987489e-01  2.18000000e-01 -6.80825422e-09 
 2.20000000e-01  2.20000000e-01  2.20000000e-01  9.49986576e-01  2.20000000e-01 -7.15893340e-09 
 2.22000000e-01  2.22000000e-01  2.22000000e-01  9.49985593e-01  2.22000000e-01 -7.52864844e-09 
 2.24000000e-01  2.24000000e-01  2.24000000e-01  9.49984533e-01  2.24000000e-01 -7.91840099e-09 
 2.26000000e-01  2.26000000e-01  2.26000000e-01  9.49983389e-01  2.26000000e-01 -8.32924418e-09 
 2.28000000e-01  2.28000000e-01  2.28000000e-01  9.49982155e-01  2.28000000e-01 -8.76228617e-09 
 2.30000000e-01  2.30000000e-01  2.30000000e-01  9.49980823e-01  2.30000000e-01 -9.21869260e-09 
 2.32000000e-01  2.32000000e-01  2.32000000e-01  9.49979386e-01  2.32000000e-01 -9.69968947e-09 
 2.34000000e-01  2.34000000e-01  2.34000000e-01  9.49977834e-01  2.34000000e-01 -1.02065661e-08 
 2.36000000e-01  2.36000000e-01  2.36000000e-01  9.49976158e-01  2.36000000e-01 -1.07406785e-08 
 2.38000000e-01  2.38000000e-01  2.38000000e-01  9.49974348e-01  2.38000000e-01 -1.13034527e-08 
 2.40000000e-01  2.40000000e-01  2.40000000e-01  9.49972391e-01  2.40000000e-01 -1.18963880e-08 
 2.42000000e-01  2.42000000e-01  2.42000000e-01  9.49970277e-01  2.42000000e-01 -1.25210606e-08 
 2.44000000e-01  2.44000000e-01  2.44000000e-01  9.49967991e-01  2.44000000e-01 -1.31791282e-08 
 2.46000000e-01  2.46000000e-01  2.46000000e-01  9.49965518e-01  2.46000000e-01 -1.38723331e-08 
 2.48000000e-01  2.48000000e-01  2.48000000e-01  9.49962843e-01  2.48000000e-01 -1.46025063e-08 
 2.50000000e-01  2.50000000e-01  2.50000000e-01  9.49959949e-01  2.50000000e-01 -1.53715731e-08 
 2.52000000e-01  2.52000000e-01  2.52000000e-01  9.49956816e-01  2.52000000e-01 -1.61815566e-08 
 2.54000000e-01  2.54000000e-01  2.54000000e-01  9.49953425e-01  2.54000000e-01 -1.70345827e-08 
 2.56000000e-01  2.56000000e-01  2.56000000e-01  9.49949752e-01  2.56000000e-01 -1.79328853e-08 
 2.58000000e-01  2.58000000e-01  2.58000000e-01  9.49945773e-01  2.58000000e-01 -1.88788113e-08 
 2.60000000e-01  2.60000000e-01  2.60000000e-01  9.49941462e-01  2.60000000e-01 -1.98748270e-08 
 2.62000000e-01  2.62000000e-01  2.62000000e-01  9.49936789e-01  2.62000000e-01 -2.09235222e-08 
 2.64000000e-01  2.64000000e-01  2.64000000e-01  9.49931723e-01  2.64000000e-01 -2.20276174e-08 
 2.66000000e-01  2.66000000e-01  2.66000000e-01  9.49926229e-01  2.66000000e-01 -2.31899699e-08 
 2.68000000e-01  2.68000000e-01  2.68000000e-01  9.49920269e-01  2.68000000e-01 -2.44135798e-08 
 2.70000000e-01  2.70000000e-01  2.70000000e-01  9.49913802e-01  2.70000000e-01 -2.57015974e-08 
 2.72000000e-01  2.72000000e-01  2.72000000e-01  9.49906784e-01  2.72000000e-01 -2.70573296e-08 
 2.74000000e-01  2.74000000e-01  2.74000000e-01  9.49899164e-01  2.74000000e-01 -2.84842478e-08 
 2.76000000e-01  2.76000000e-01  2.76000000e-01  9.49890890e-01  2.76000000e-01 -2.99859951e-08 
 2.78000000e-01  2.78000000e-01  2.78000000e-01  9.49881902e-01  2.78000000e-01 -3.15663947e-08 
 2.80000000e-01  2.80000000e-01  2.80000000e-01  9.49872137e-01  2.80000000e-01 -3.32294581e-08 
 2.82000000e-01  2.82000000e-01  2.82000000e-01  9.49861524e-01  2.82000000e-01 -3.49793930e-08 
 2.84000000e-01  2.84000000e-01  2.84000000e-01  9.49849987e-01  2.84000000e-01 -3.68206132e-08 
